num_tubes,num_colors,seed,algoritmo,nodos_expandidos,nodos_en_memoria_max,tiempo_seg,tiempo_total,profundidad_solucion,solved,error
8,4,1,A*_h2,105,391,0.08762407302856445,0.08778572082519531,14,True,
8,4,1,A*_h3,62,127,0.052781105041503906,0.05282402038574219,16,True,
8,4,2,BFS,1580,1628,1.0460660457611084,1.0468249320983887,11,True,
8,4,2,DFS,16,63,0.00959014892578125,0.009611368179321289,15,True,
8,4,2,A*_h1,23,74,0.07849597930908203,0.07852602005004883,11,True,
8,4,2,A*_h2,35,116,0.028995037078857422,0.029035329818725586,11,True,
8,4,2,A*_h3,16,51,0.013185262680053711,0.013203620910644531,11,True,
8,4,3,BFS,1176,1184,0.8483736515045166,0.8497436046600342,10,True,
8,4,3,DFS,15,50,0.018659591674804688,0.01869487762451172,14,True,
8,4,3,A*_h1,17,49,0.09853386878967285,0.09855914115905762,11,True,
8,4,3,A*_h2,27,89,0.0243070125579834,0.024336814880371094,10,True,
8,4,3,A*_h3,16,44,0.014171600341796875,0.01418757438659668,11,True,
8,4,4,BFS,1894,1906,1.5539493560791016,1.5551717281341553,11,True,
8,4,4,DFS,16,61,0.01155543327331543,0.011576175689697266,15,True,
8,4,4,A*_h1,16,50,0.06835412979125977,0.0683746337890625,11,True,
8,4,4,A*_h2,31,110,0.02871561050415039,0.028754472732543945,11,True,
8,4,4,A*_h3,27,70,0.026299715042114258,0.02632617950439453,12,True,
8,4,5,BFS,3269,3274,2.6870715618133545,2.688647508621216,12,True,
8,4,5,DFS,15,53,0.010456085205078125,0.010474205017089844,14,True,
8,4,5,A*_h1,20,63,0.08393645286560059,0.08396267890930176,12,True,
8,4,5,A*_h2,36,125,0.0328214168548584,0.032861948013305664,12,True,
8,4,5,A*_h3,38,102,0.0373539924621582,0.03738808631896973,13,True,
8,4,6,BFS,1091,1102,0.8846008777618408,0.8851091861724854,9,True,
8,4,6,DFS,15,55,0.010036468505859375,0.01005411148071289,14,True,
8,4,6,A*_h1,12,40,0.048148393630981445,0.04816555976867676,10,True,
8,4,6,A*_h2,16,49,0.013982534408569336,0.013999223709106445,9,True,
8,4,6,A*_h3,15,46,0.013513565063476562,0.013532161712646484,10,True,
8,4,7,BFS,3099,3123,2.578430652618408,2.5800106525421143,13,True,
8,4,7,DFS,18,73,0.012253284454345703,0.01227712631225586,17,True,
8,4,7,A*_h1,33,111,0.1414167881011963,0.14146089553833008,14,True,
8,4,7,A*_h2,87,297,0.08610820770263672,0.0862128734588623,13,True,
8,4,7,A*_h3,60,122,0.06163358688354492,0.061676740646362305,15,True,
8,4,8,BFS,3952,3954,3.5511155128479004,3.554049253463745,13,True,
8,4,8,DFS,20,72,0.014533519744873047,0.014561653137207031,19,True,
8,4,8,A*_h1,21,73,0.09327077865600586,0.09330558776855469,14,True,
8,4,8,A*_h2,51,192,0.04924440383911133,0.0493166446685791,13,True,
8,4,8,A*_h3,39,103,0.03907966613769531,0.03911542892456055,14,True,
8,4,9,BFS,602,611,0.500281572341919,0.5006558895111084,9,True,
8,4,9,DFS,13,44,0.009048700332641602,0.009064912796020508,12,True,
8,4,9,A*_h1,26,63,0.11554527282714844,0.11557674407958984,10,True,
8,4,9,A*_h2,12,33,0.010567188262939453,0.010581493377685547,9,True,
8,4,9,A*_h3,26,56,0.026181697845458984,0.026203393936157227,11,True,
8,5,0,BFS,4374,4390,3.482226610183716,3.484839916229248,16,True,
8,5,0,DFS,20,65,0.015332698822021484,0.015359878540039062,18,True,
8,5,0,A*_h1,30,106,0.11809635162353516,0.11813879013061523,17,True,
8,5,0,A*_h2,110,444,0.09837651252746582,0.09856843948364258,16,True,
8,5,0,A*_h3,22,66,0.018613338470458984,0.018637657165527344,17,True,
8,5,1,BFS,10153,10154,7.799114942550659,7.807297468185425,16,True,
8,5,1,DFS,23,79,0.01634502410888672,0.016375064849853516,22,True,
8,5,1,A*_h1,33,111,0.1304924488067627,0.130537748336792,17,True,
8,5,1,A*_h2,90,360,0.07892370223999023,0.0790712833404541,17,True,
8,5,1,A*_h3,22,75,0.01872730255126953,0.018761873245239258,17,True,
8,5,2,BFS,10301,10310,7.65726375579834,7.6634557247161865,15,True,
8,5,2,DFS,23,99,0.01719188690185547,0.01723480224609375,22,True,
8,5,2,A*_h1,23,92,0.08621740341186523,0.08625364303588867,15,True,
8,5,2,A*_h2,46,211,0.03630352020263672,0.03638267517089844,15,True,
8,5,2,A*_h3,22,90,0.01648998260498047,0.01651906967163086,17,True,
8,5,3,BFS,1963,2010,1.2245564460754395,1.2256412506103516,12,True,
8,5,3,DFS,16,60,0.009041786193847656,0.009061336517333984,15,True,
8,5,3,A*_h1,44,133,0.1229557991027832,0.12301230430603027,12,True,
8,5,3,A*_h2,27,100,0.02086496353149414,0.020900249481201172,12,True,
8,5,3,A*_h3,18,52,0.013062238693237305,0.013080596923828125,13,True,
8,5,4,BFS,9828,9831,6.22326397895813,6.229935646057129,17,True,
8,5,4,DFS,24,85,0.013978004455566406,0.014007806777954102,23,True,
8,5,4,A*_h1,44,150,0.12739253044128418,0.12744569778442383,18,True,
8,5,4,A*_h2,219,874,0.16971182823181152,0.17002081871032715,18,True,
8,5,4,A*_h3,24,75,0.017231464385986328,0.01727294921875,19,True,
8,5,5,BFS,2340,2347,1.4485688209533691,1.4495728015899658,11,True,
8,5,5,DFS,16,68,0.009262323379516602,0.009293079376220703,15,True,
8,5,5,A*_h1,16,59,0.05109834671020508,0.051122426986694336,13,True,
8,5,5,A*_h2,28,127,0.02185344696044922,0.021892786026000977,11,True,
8,5,5,A*_h3,19,53,0.013172626495361328,0.013191938400268555,14,True,
8,5,6,BFS,2738,2745,1.7590529918670654,1.7605607509613037,13,True,
8,5,6,DFS,19,86,0.011250495910644531,0.011279582977294922,18,True,
8,5,6,A*_h1,19,68,0.0650022029876709,0.06502890586853027,13,True,
8,5,6,A*_h2,162,583,0.12966442108154297,0.12987279891967773,13,True,
8,5,6,A*_h3,24,67,0.017490625381469727,0.017514467239379883,14,True,
8,5,7,BFS,9999,10005,6.240433692932129,6.246537208557129,18,True,
8,5,7,DFS,26,91,0.015198945999145508,0.015231132507324219,25,True,
8,5,7,A*_h1,28,120,0.08290457725524902,0.08294916152954102,18,True,
8,5,7,A*_h2,277,1184,0.22111272811889648,0.22157883644104004,18,True,
8,5,7,A*_h3,29,106,0.022310495376586914,0.022345781326293945,18,True,
8,5,8,BFS,8757,8761,5.5686633586883545,5.575283050537109,16,True,
8,5,8,DFS,22,73,0.012758255004882812,0.012784957885742188,21,True,
8,5,8,A*_h1,37,124,0.2716865539550781,0.27178049087524414,17,True,
8,5,8,A*_h2,45,199,0.0522005558013916,0.052684783935546875,16,True,
8,5,8,A*_h3,22,86,0.02052164077758789,0.0205686092376709,17,True,
8,5,9,BFS,2678,2688,1.7258715629577637,1.7274186611175537,11,True,
8,5,9,DFS,18,74,0.010660409927368164,0.010684728622436523,17,True,
8,5,9,A*_h1,42,131,0.1159512996673584,0.11600351333618164,13,True,
8,5,9,A*_h2,29,115,0.023886442184448242,0.023926734924316406,11,True,
8,5,9,A*_h3,24,62,0.017766952514648438,0.017788410186767578,14,True,
8,6,0,BFS,2994,3002,1.7790076732635498,1.7808167934417725,18,True,
8,6,0,DFS,27,65,0.014643192291259766,0.014664888381958008,26,True,
8,6,0,A*_h1,42,113,0.08976960182189941,0.0898137092590332,19,True,
8,6,0,A*_h2,191,590,0.1320180892944336,0.1322495937347412,18,True,
8,6,0,A*_h3,22,66,0.014357805252075195,0.014381647109985352,20,True,
8,6,1,BFS,3691,3708,2.185465097427368,2.1876652240753174,18,True,
8,6,1,DFS,23,71,0.013075828552246094,0.01310110092163086,22,True,
8,6,1,A*_h1,30,93,0.06510424613952637,0.0651390552520752,19,True,
8,6,1,A*_h2,534,1240,0.3737328052520752,0.37418103218078613,19,True,
8,6,1,A*_h3,25,56,0.015975475311279297,0.015995025634765625,20,True,
8,6,2,BFS,1841,1850,1.0582003593444824,1.0589649677276611,18,True,
8,6,2,DFS,21,52,0.011844158172607422,0.011861562728881836,20,True,
8,6,2,A*_h1,45,112,0.08220195770263672,0.0822446346282959,18,True,
8,6,2,A*_h2,100,357,0.06967520713806152,0.06979560852050781,18,True,
8,6,2,A*_h3,21,51,0.013344287872314453,0.013362646102905273,18,True,
8,6,3,BFS,1572,1580,0.8950719833374023,0.895946741104126,16,True,
8,6,3,DFS,22,70,0.012382030487060547,0.012404680252075195,21,True,
8,6,3,A*_h1,38,83,0.06673765182495117,0.06676864624023438,18,True,
8,6,3,A*_h2,101,310,0.06455183029174805,0.06464743614196777,17,True,
8,6,3,A*_h3,20,43,0.012217521667480469,0.012234687805175781,18,True,
8,6,4,BFS,1365,1376,0.7569310665130615,0.7576429843902588,17,True,
8,6,4,DFS,21,53,0.011465311050415039,0.01148366928100586,20,True,
8,6,4,A*_h1,34,79,0.06777238845825195,0.06780672073364258,18,True,
8,6,4,A*_h2,142,309,0.09240078926086426,0.09251236915588379,18,True,
8,6,4,A*_h3,21,50,0.01325678825378418,0.013275861740112305,19,True,
8,6,5,BFS,1940,1951,1.0953989028930664,1.096358299255371,17,True,
8,6,5,DFS,20,55,0.011322259902954102,0.011342525482177734,19,True,
8,6,5,A*_h1,46,87,0.07947325706481934,0.07950806617736816,19,True,
8,6,5,A*_h2,228,423,0.14611554145812988,0.14625191688537598,17,True,
8,6,5,A*_h3,24,52,0.01478266716003418,0.014800310134887695,19,True,
8,6,6,BFS,931,933,0.5111024379730225,0.5114426612854004,15,True,
8,6,6,DFS,19,53,0.010060310363769531,0.01007699966430664,18,True,
8,6,6,A*_h1,19,52,0.03785228729248047,0.0378727912902832,17,True,
8,6,6,A*_h2,55,233,0.037552833557128906,0.03762483596801758,15,True,
8,6,6,A*_h3,19,42,0.011582374572753906,0.011597871780395508,17,True,
8,6,7,BFS,3808,3825,2.162735939025879,2.1651670932769775,20,True,
8,6,7,DFS,24,65,0.013223648071289062,0.013246536254882812,23,True,
8,6,7,A*_h1,35,75,0.056055545806884766,0.056084394454956055,22,True,
8,6,7,A*_h2,420,845,0.2657327651977539,0.26601099967956543,20,True,
8,6,7,A*_h3,25,57,0.014811277389526367,0.014831781387329102,21,True,
8,6,8,BFS,2418,2425,1.4285469055175781,1.4307873249053955,17,True,
8,6,8,DFS,21,58,0.011887550354003906,0.01191401481628418,20,True,
8,6,8,A*_h1,86,189,0.15609121322631836,0.15620112419128418,17,True,
8,6,8,A*_h2,249,458,0.1599137783050537,0.1600816249847412,18,True,
8,6,8,A*_h3,26,62,0.016905546188354492,0.01692962646484375,19,True,
8,6,9,BFS,1742,1746,1.0307621955871582,1.0319013595581055,16,True,
8,6,9,DFS,20,66,0.011295795440673828,0.011319637298583984,19,True,
8,6,9,A*_h1,27,71,0.05395030975341797,0.05398082733154297,18,True,
8,6,9,A*_h2,53,266,0.03913736343383789,0.039235830307006836,16,True,
8,6,9,A*_h3,22,46,0.014023303985595703,0.014040946960449219,18,True,
9,3,0,BFS,689,691,0.6300287246704102,0.6304657459259033,10,True,
9,3,0,DFS,13,36,0.008950471878051758,0.008966207504272461,12,True,
9,3,0,A*_h1,14,35,0.05722236633300781,0.05724048614501953,10,True,
9,3,0,A*_h2,27,74,0.02767205238342285,0.027703523635864258,10,True,
9,3,0,A*_h3,16,43,0.01702141761779785,0.017038822174072266,10,True,
9,3,1,BFS,194,201,0.17549586296081543,0.17562317848205566,7,True,
9,3,1,DFS,12,32,0.00910496711730957,0.00912022590637207,11,True,
9,3,1,A*_h1,10,24,0.040300846099853516,0.0403139591217041,7,True,
9,3,1,A*_h2,10,23,0.009437799453735352,0.009450435638427734,7,True,
9,3,1,A*_h3,13,33,0.013487815856933594,0.013502359390258789,8,True,
9,3,2,BFS,89,90,0.0734243392944336,0.07346630096435547,6,True,
9,3,2,DFS,10,32,0.007238864898681641,0.0072519779205322266,9,True,
9,3,2,A*_h1,13,29,0.05167031288146973,0.051685333251953125,7,True,
9,3,2,A*_h2,10,23,0.00911092758178711,0.009122848510742188,6,True,
9,3,2,A*_h3,13,23,0.013185501098632812,0.013196229934692383,7,True,
9,3,3,BFS,37,38,0.028562307357788086,0.0285794734954834,5,True,
9,3,3,DFS,8,19,0.0051937103271484375,0.0052032470703125,7,True,
9,3,3,A*_h1,6,12,0.02026820182800293,0.020277023315429688,5,True,
9,3,3,A*_h2,6,12,0.005048990249633789,0.005056858062744141,5,True,
9,3,3,A*_h3,7,13,0.006164073944091797,0.006172657012939453,5,True,
9,3,4,BFS,210,210,0.25182271003723145,0.25197553634643555,9,True,
9,3,4,DFS,13,30,0.009331226348876953,0.009348154067993164,12,True,
9,3,4,A*_h1,10,22,0.03781914710998535,0.03783297538757324,9,True,
9,3,4,A*_h2,13,30,0.01246953010559082,0.012484312057495117,9,True,
9,3,4,A*_h3,15,32,0.0156404972076416,0.015655517578125,9,True,
9,3,5,BFS,816,819,0.7375192642211914,0.7380414009094238,9,True,
9,3,5,DFS,16,47,0.011105537414550781,0.011123895645141602,15,True,
9,3,5,A*_h1,13,35,0.05052661895751953,0.05054306983947754,10,True,
9,3,5,A*_h2,14,39,0.012892007827758789,0.012907981872558594,9,True,
9,3,5,A*_h3,43,89,0.05076241493225098,0.0507960319519043,11,True,
9,3,6,BFS,206,206,0.1816873550415039,0.18183040618896484,7,True,
9,3,6,DFS,11,31,0.007501840591430664,0.007516622543334961,10,True,
9,3,6,A*_h1,10,29,0.0382688045501709,0.03828716278076172,8,True,
9,3,6,A*_h2,13,36,0.012053966522216797,0.012070894241333008,7,True,
9,3,6,A*_h3,38,68,0.04533195495605469,0.04536628723144531,9,True,
9,3,7,BFS,371,386,0.3303093910217285,0.33060193061828613,8,True,
9,3,7,DFS,11,32,0.007419109344482422,0.007434844970703125,10,True,
9,3,7,A*_h1,10,23,0.036986351013183594,0.03699970245361328,8,True,
9,3,7,A*_h2,11,25,0.01009821891784668,0.010111331939697266,8,True,
9,3,7,A*_h3,14,32,0.014471292495727539,0.014486074447631836,9,True,
9,3,8,BFS,133,152,0.11405158042907715,0.11411547660827637,7,True,
9,3,8,DFS,11,36,0.007362842559814453,0.0073773860931396484,10,True,
9,3,8,A*_h1,9,21,0.03261089324951172,0.03262209892272949,7,True,
9,3,8,A*_h2,13,28,0.012089729309082031,0.012101888656616211,7,True,
9,3,8,A*_h3,9,20,0.007983922958374023,0.00799417495727539,7,True,
9,3,9,BFS,213,213,0.1785566806793213,0.1786360740661621,7,True,
9,3,9,DFS,11,32,0.00717473030090332,0.007187366485595703,10,True,
9,3,9,A*_h1,9,19,0.030715465545654297,0.030725717544555664,7,True,
9,3,9,A*_h2,8,17,0.00688481330871582,0.006893157958984375,7,True,
9,3,9,A*_h3,9,18,0.00799417495727539,0.008003473281860352,7,True,
9,4,0,BFS,4321,4355,3.908320426940918,3.9108736515045166,12,True,
9,4,0,DFS,18,70,0.01531076431274414,0.015340566635131836,17,True,
9,4,0,A*_h1,24,61,0.1230158805847168,0.12304258346557617,12,True,
9,4,0,A*_h2,41,137,0.043157339096069336,0.04321122169494629,12,True,
9,4,0,A*_h3,32,87,0.03560972213745117,0.035642147064208984,13,True,
9,4,1,BFS,9351,9358,8.70596694946289,8.71177887916565,13,True,
9,4,1,DFS,20,83,0.014567375183105469,0.014597177505493164,19,True,
9,4,1,A*_h1,30,96,0.14398431777954102,0.14402246475219727,16,True,
9,4,1,A*_h2,105,391,0.11013293266296387,0.1102895736694336,14,True,
9,4,1,A*_h3,89,184,0.10066747665405273,0.10072946548461914,16,True,
9,4,2,BFS,2044,2102,1.845299243927002,1.846695899963379,11,True,
9,4,2,DFS,16,66,0.01293325424194336,0.012957572937011719,15,True,
9,4,2,A*_h1,23,74,0.11293196678161621,0.11296319961547852,11,True,
9,4,2,A*_h2,35,116,0.0364689826965332,0.03651165962219238,11,True,
9,4,2,A*_h3,16,51,0.016862154006958008,0.016880512237548828,11,True,
9,4,3,BFS,1461,1474,1.309945821762085,1.3106303215026855,10,True,
9,4,3,DFS,15,51,0.01102304458618164,0.011042356491088867,14,True,
9,4,3,A*_h1,17,49,0.08170461654663086,0.0817253589630127,11,True,
9,4,3,A*_h2,27,89,0.028461217880249023,0.028504610061645508,10,True,
9,4,3,A*_h3,16,44,0.016684770584106445,0.01670217514038086,11,True,
9,4,4,BFS,2423,2435,2.148148536682129,2.1498892307281494,11,True,
9,4,4,DFS,16,62,0.012452125549316406,0.012477636337280273,15,True,
9,4,4,A*_h1,16,50,0.08291268348693848,0.08299875259399414,11,True,
9,4,4,A*_h2,31,110,0.03611350059509277,0.03616499900817871,11,True,
9,4,4,A*_h3,29,72,0.0337071418762207,0.03373575210571289,12,True,
9,4,5,BFS,4346,4351,3.9072937965393066,3.910022020339966,12,True,
9,4,5,DFS,15,53,0.010656595230102539,0.010675907135009766,14,True,
9,4,5,A*_h1,20,63,0.09031867980957031,0.0903465747833252,12,True,
9,4,5,A*_h2,36,125,0.03672671318054199,0.03676962852478027,12,True,
9,4,5,A*_h3,42,106,0.046319007873535156,0.04635286331176758,13,True,
9,4,6,BFS,1322,1332,1.155989408493042,1.1567151546478271,9,True,
9,4,6,DFS,15,55,0.010876178741455078,0.010897636413574219,14,True,
9,4,6,A*_h1,12,40,0.05347156524658203,0.05348944664001465,10,True,
9,4,6,A*_h2,16,49,0.016080379486083984,0.01609969139099121,9,True,
9,4,6,A*_h3,15,46,0.015979528427124023,0.015998363494873047,10,True,
9,4,7,BFS,4328,4363,3.9680821895599365,3.9707236289978027,13,True,
9,4,7,DFS,18,73,0.013451576232910156,0.013476848602294922,17,True,
9,4,7,A*_h1,33,111,0.1643054485321045,0.1643533706665039,14,True,
9,4,7,A*_h2,87,297,0.0943152904510498,0.09443831443786621,13,True,
9,4,7,A*_h3,86,164,0.0999305248260498,0.09998846054077148,15,True,
9,4,8,BFS,5498,5500,5.302576303482056,5.306218862533569,13,True,
9,4,8,DFS,20,74,0.014872550964355469,0.014902591705322266,19,True,
9,4,8,A*_h1,21,73,0.0972750186920166,0.0973060131072998,14,True,
9,4,8,A*_h2,51,192,0.05379366874694824,0.05386519432067871,13,True,
9,4,8,A*_h3,43,107,0.047976016998291016,0.048014163970947266,14,True,
9,4,9,BFS,714,723,0.6238036155700684,0.6241464614868164,9,True,
9,4,9,DFS,13,44,0.009691476821899414,0.009708404541015625,12,True,
9,4,9,A*_h1,26,63,0.14567160606384277,0.14570212364196777,10,True,
9,4,9,A*_h2,12,33,0.012000560760498047,0.01201486587524414,9,True,
9,4,9,A*_h3,28,58,0.03218960762023926,0.0322115421295166,11,True,
9,5,0,BFS,11057,11093,9.517853021621704,9.525162696838379,16,True,
9,5,0,DFS,21,79,0.015511512756347656,0.015542030334472656,20,True,
9,5,0,A*_h1,30,109,0.1493544578552246,0.1494007110595703,17,True,
9,5,0,A*_h2,110,444,0.11432862281799316,0.11449360847473145,16,True,
9,5,0,A*_h3,62,133,0.06321573257446289,0.063262939453125,17,True,
9,5,1,BFS,28306,28306,24.373069047927856,24.396173238754272,16,True,
9,5,1,DFS,24,96,0.01895427703857422,0.01899552345275879,23,True,
9,5,1,A*_h1,33,112,0.16972064971923828,0.1697981357574463,17,True,
9,5,1,A*_h2,90,360,0.09712338447570801,0.09737706184387207,17,True,
9,5,1,A*_h3,47,133,0.05069708824157715,0.05077171325683594,18,True,
9,5,2,BFS,28993,29005,26.57337260246277,26.597758293151855,15,True,
9,5,2,DFS,23,111,0.01818561553955078,0.01822972297668457,22,True,
9,5,2,A*_h1,23,92,0.12012434005737305,0.1201620101928711,15,True,
9,5,2,A*_h2,46,211,0.04943251609802246,0.0495150089263916,15,True,
9,5,2,A*_h3,47,147,0.049941301345825195,0.049993038177490234,18,True,
9,5,3,BFS,4385,4474,3.8761112689971924,3.8792006969451904,12,True,
9,5,3,DFS,17,73,0.01253962516784668,0.012565851211547852,16,True,
9,5,3,A*_h1,44,142,0.24821972846984863,0.24834084510803223,12,True,
9,5,3,A*_h2,27,100,0.028760671615600586,0.02879810333251953,12,True,
9,5,3,A*_h3,33,81,0.03417849540710449,0.034208059310913086,13,True,
9,5,4,BFS,27994,27998,23.945335149765015,23.964539766311646,17,True,
9,5,4,DFS,25,110,0.01868724822998047,0.018726587295532227,24,True,
9,5,4,A*_h1,44,159,0.21538019180297852,0.21545076370239258,18,True,
9,5,4,A*_h2,219,874,0.24722671508789062,0.24767303466796875,18,True,
9,5,4,A*_h3,48,138,0.050954341888427734,0.05100512504577637,19,True,
9,5,5,BFS,4526,4532,3.8484206199645996,3.8515219688415527,11,True,
9,5,5,DFS,16,77,0.012243032455444336,0.012270927429199219,15,True,
9,5,5,A*_h1,16,59,0.08440709114074707,0.08443260192871094,13,True,
9,5,5,A*_h2,28,127,0.030425548553466797,0.0304720401763916,11,True,
9,5,5,A*_h3,43,97,0.045581817626953125,0.045616865158081055,14,True,
9,5,6,BFS,5926,5934,5.151390314102173,5.155025482177734,13,True,
9,5,6,DFS,20,100,0.01752924919128418,0.017572879791259766,19,True,
9,5,6,A*_h1,19,68,0.10762310028076172,0.1076517105102539,13,True,
9,5,6,A*_h2,162,583,0.17455744743347168,0.17478275299072266,13,True,
9,5,6,A*_h3,40,106,0.04017782211303711,0.040213823318481445,14,True,
9,5,7,BFS,28831,28849,24.174678325653076,24.19710683822632,18,True,
9,5,7,DFS,29,127,0.02316880226135254,0.02322220802307129,28,True,
9,5,7,A*_h1,28,125,0.13817763328552246,0.1382274627685547,18,True,
9,5,7,A*_h2,277,1184,0.2955496311187744,0.29645586013793945,18,True,
9,5,7,A*_h3,53,151,0.05581831932067871,0.05588936805725098,19,True,
9,5,8,BFS,23298,23308,20.23285412788391,20.249728202819824,16,True,
9,5,8,DFS,26,108,0.02036142349243164,0.020406484603881836,25,True,
9,5,8,A*_h1,37,125,0.19604182243347168,0.19612407684326172,17,True,
9,5,8,A*_h2,45,199,0.04744601249694824,0.047536373138427734,16,True,
9,5,8,A*_h3,32,123,0.038815975189208984,0.03886604309082031,17,True,
9,5,9,BFS,5191,5199,4.446128606796265,4.449373006820679,11,True,
9,5,9,DFS,18,78,0.013303041458129883,0.013331890106201172,17,True,
9,5,9,A*_h1,44,149,0.20897912979125977,0.2090439796447754,13,True,
9,5,9,A*_h2,29,115,0.0314478874206543,0.03148961067199707,11,True,
9,5,9,A*_h3,34,79,0.03488469123840332,0.03491377830505371,14,True,
9,6,0,BFS,23550,23566,20.988052129745483,21.00887942314148,18,True,
9,6,0,DFS,25,88,0.022429466247558594,0.022464752197265625,24,True,
9,6,0,A*_h1,69,211,0.3521432876586914,0.35224366188049316,19,True,
9,6,0,A*_h2,191,1007,0.22284841537475586,0.22324323654174805,18,True,
9,6,0,A*_h3,27,98,0.029645204544067383,0.029681682586669922,21,True,
9,6,1,BFS,24882,24899,20.802322387695312,20.82028603553772,18,True,
9,6,1,DFS,23,107,0.017802000045776367,0.01784491539001465,22,True,
9,6,1,A*_h1,30,136,0.15137767791748047,0.1514425277709961,19,True,
9,6,1,A*_h2,534,2586,0.7277350425720215,0.729877233505249,19,True,
9,6,1,A*_h3,31,81,0.029285430908203125,0.029320478439331055,20,True,
9,6,2,BFS,16406,16422,15.63117003440857,15.648761749267578,18,True,
9,6,2,DFS,23,93,0.021173954010009766,0.021213531494140625,22,True,
9,6,2,A*_h1,45,194,0.2599947452545166,0.26009225845336914,18,True,
9,6,2,A*_h2,100,532,0.1203761100769043,0.12072563171386719,18,True,
9,6,2,A*_h3,23,65,0.024874210357666016,0.02491617202758789,18,True,
9,6,3,BFS,10174,10188,8.896839618682861,8.906089782714844,16,True,
9,6,3,DFS,21,94,0.01596379280090332,0.01600170135498047,20,True,
9,6,3,A*_h1,111,256,0.3873114585876465,0.3874392509460449,18,True,
9,6,3,A*_h2,101,491,0.1012125015258789,0.10140037536621094,17,True,
9,6,3,A*_h3,24,66,0.02115178108215332,0.021177291870117188,18,True,
9,6,4,BFS,13450,13452,10.658907890319824,10.669913053512573,17,True,
9,6,4,DFS,22,88,0.01694321632385254,0.01699042320251465,21,True,
9,6,4,A*_h1,34,110,0.15875697135925293,0.15883588790893555,18,True,
9,6,4,A*_h2,142,635,0.17669081687927246,0.1771228313446045,18,True,
9,6,4,A*_h3,25,81,0.02344346046447754,0.023479700088500977,19,True,
9,6,5,BFS,15287,15296,12.059820175170898,12.073642253875732,17,True,
9,6,5,DFS,21,80,0.015223503112792969,0.01526021957397461,20,True,
9,6,5,A*_h1,24,80,0.08079171180725098,0.08082914352416992,18,True,
9,6,5,A*_h2,228,1103,0.22881007194519043,0.22924304008483887,17,True,
9,6,5,A*_h3,23,89,0.02039623260498047,0.020430564880371094,18,True,
9,6,6,BFS,6048,6051,4.687284708023071,4.69146728515625,15,True,
9,6,6,DFS,21,75,0.014855623245239258,0.014883279800415039,20,True,
9,6,6,A*_h1,19,79,0.08578300476074219,0.08581399917602539,17,True,
9,6,6,A*_h2,55,258,0.0565493106842041,0.056647539138793945,15,True,
9,6,6,A*_h3,22,66,0.01965641975402832,0.019682645797729492,17,True,
9,6,7,BFS,42917,42930,34.21462655067444,34.257137298583984,20,True,
9,6,7,DFS,30,101,0.022831201553344727,0.022878170013427734,29,True,
9,6,7,A*_h1,39,138,0.1549243927001953,0.15499019622802734,22,True,
9,6,7,A*_h2,420,2045,0.42937207221984863,0.4302093982696533,20,True,
9,6,7,A*_h3,29,114,0.02661418914794922,0.02665567398071289,22,True,
9,6,8,BFS,17745,17754,14.22897219657898,14.2409508228302,17,True,
9,6,8,DFS,24,102,0.01807379722595215,0.018111705780029297,23,True,
9,6,8,A*_h1,133,377,0.484389066696167,0.484774112701416,17,True,
9,6,8,A*_h2,249,1133,0.24774169921875,0.24817299842834473,18,True,
9,6,8,A*_h3,29,95,0.026674985885620117,0.026708126068115234,19,True,
9,6,9,BFS,11282,11290,8.743553400039673,8.751363515853882,16,True,
9,6,9,DFS,22,90,0.017340660095214844,0.017375946044921875,21,True,
9,6,9,A*_h1,24,91,0.09691905975341797,0.09695792198181152,19,True,
9,6,9,A*_h2,53,271,0.056699514389038086,0.05680227279663086,16,True,
9,6,9,A*_h3,25,76,0.022673845291137695,0.022703886032104492,19,True,
9,7,0,BFS,2535,2543,1.8330817222595215,1.8345255851745605,20,True,
9,7,0,DFS,29,72,0.01984548568725586,0.019871234893798828,24,True,
9,7,0,A*_h1,58,109,0.13648533821105957,0.13652920722961426,23,True,
9,7,0,A*_h2,331,772,0.2771017551422119,0.2774062156677246,20,True,
9,7,0,A*_h3,26,64,0.02028656005859375,0.020309925079345703,22,True,
9,7,1,BFS,4127,4139,2.936589479446411,2.939570188522339,22,True,
9,7,1,DFS,26,79,0.019474029541015625,0.019507169723510742,25,True,
9,7,1,A*_h1,57,149,0.13876104354858398,0.1388235092163086,23,True,
9,7,1,A*_h2,246,639,0.20470857620239258,0.20494747161865234,22,True,
9,7,1,A*_h3,26,60,0.019765138626098633,0.019787311553955078,23,True,
9,7,2,BFS,1585,1597,1.119368076324463,1.120084285736084,19,True,
9,7,2,DFS,26,59,0.017785072326660156,0.0178070068359375,22,True,
9,7,2,A*_h1,34,107,0.10044693946838379,0.10049152374267578,20,True,
9,7,2,A*_h2,338,586,0.2708709239959717,0.2710845470428467,19,True,
9,7,2,A*_h3,33,65,0.02539372444152832,0.025418996810913086,19,True,
9,7,3,BFS,4798,4811,3.682908058166504,3.6863276958465576,19,True,
9,7,3,DFS,23,54,0.0178067684173584,0.017830848693847656,21,True,
9,7,3,A*_h1,33,92,0.09245538711547852,0.09250450134277344,20,True,
9,7,3,A*_h2,167,661,0.1540510654449463,0.15437960624694824,19,True,
9,7,3,A*_h3,21,63,0.017112255096435547,0.01713728904724121,19,True,
9,7,4,BFS,6394,6409,4.895832538604736,4.900471210479736,21,True,
